3486	72	717	142
2442	23	660	142
603	38	88	142
88	8	603	142
88	15	3693	142
2351	8	603	142
352	13	2933	142
97	46	3486	142
3486	46	97	142
3693	14	88	142
88	15	3693	142
3486	37	1282	142
2409	1	3486	142
603	74	2933	142
2409	1	2933	142
2933	20	3486	142
2933	23	2330	142
2330	8	603	142
2933	23	2330	142
2163	1	895	142
88	22	2019	142
3486	8	2769	142
232	30	603	142
232	30	603	142
2538	14	88	142
88	15	2538	142
2047	14	88	142
1704	13	2933	142
203	14	88	142
250	0	2769	142
3486	38	88	142
280	30	603	142
2323	13	2392	142
3735	1	84	142
3735	1	2351	142
3735	1	3443	142
84	46	3735	142
3735	46	84	142
2489	9	88	142
88	9	2489	142
2047	14	88	142
88	15	2047	142
2351	8	603	142
2699	1	2330	142
2351	8	2290	142
270	0	603	142
1687	13	88	142
250	0	603	142
1760	7	1282	142
1177	1	88	142
2290	13	2330	142
1411	21	2351	142
1687	13	2769	142
88	15	2047	142
270	0	2769	142
88	15	2047	142
3693	14	88	142
2323	13	2933	142
2933	1	280	142
2290	13	2330	142
2351	8	2290	142
2699	1	2330	142
2290	13	2330	142
2290	13	2769	142
2489	1	2933	142
603	21	2595	142
603	13	352	142
352	13	603	142
922	23	352	142
2699	1	2330	142
2047	25	2391	142
300	13	2933	142
603	20	1447	142
603	20	1447	142
2225	44	1450	142
603	2	3637	142
88	15	3693	142
2047	14	88	142
203	14	88	142
88	15	203	142
88	15	203	142
2351	8	2290	142
2225	2	3637	142
1687	13	2769	142
88	9	2489	142
2163	1	1430	142
88	9	2439	142
2439	9	88	142
3693	14	88	142
88	15	3693	142
3486	8	2392	142
2409	9	1379	142
2409	9	2933	142
1379	9	2409	142
2933	9	2409	142
2409	1	88	142
2409	24	1379	142
3621	111	88	142
3693	6	3737	142
3737	6	3693	142
2047	14	88	142
203	14	88	142
2047	17	88	142
203	17	88	142
88	15	2047	142
88	15	203	142
3621	32	88	142
1379	24	2330	142
2047	14	88	142
603	100	88	142
88	15	2047	142
88	15	2538	142
1379	6	2538	142
2538	6	1379	142
2538	14	88	142
88	15	2538	142
3735	1	84	142
1379	1	2489	142
1379	1	2489	142
2811	20	603	142
469	152	3621	142
2538	14	88	142
2330	8	1687	142
2933	1	1687	142
2225	78	3637	142
2442	23	603	142
603	21	2769	142
3486	8	85	142
3486	8	2933	142
85	8	3486	142
2538	24	88	142
88	15	203	142
603	7	3443	142
1687	13	2330	142
203	14	88	142
3693	14	88	142
2933	8	3486	142
2636	21	603	142
1938	14	88	142
88	15	1938	142
2769	1	2323	142
2848	12	603	142
2538	14	88	142
88	15	2538	142
2047	14	88	142
203	14	88	142
88	15	2047	142
88	15	203	142
2933	1	280	142
88	15	3693	142
280	30	603	142
3735	1	2351	142
2351	8	2789	142
3735	1	2351	142
2047	14	88	142
88	15	2047	142
3735	1	3443	142
84	46	3735	142
3735	46	84	142
2489	9	88	142
2933	8	733	142
232	30	603	142
232	30	603	142
2351	8	603	142
3486	37	1282	142
2409	1	3486	142
2769	10	88	142
603	74	2933	142
2409	1	2933	142
2933	23	2330	142
2330	8	603	142
2933	23	2330	142
2163	1	895	142
2330	8	1687	142
1687	13	2330	142
2442	23	603	142
88	1	2409	142
88	8	603	142
2225	1	1430	142
1177	1	88	142
717	13	88	142
3486	46	97	142
733	30	2409	142
3735	1	2351	142
2225	1	88	142
2067	78	3637	142
733	13	2933	142
352	13	88	142
97	46	3486	142
1687	13	2330	143
603	34	2391	143
2933	1	1687	143
1447	78	3637	143
469	152	3621	143
2538	14	88	143
88	15	2538	143
203	14	88	143
88	15	3621	143
2047	14	88	143
1379	6	2538	143
88	15	2047	143
88	15	203	143
2538	14	88	143
2330	8	1687	143
2538	6	1379	143
3621	14	88	143
88	15	2538	143
3621	111	88	143
2489	32	1379	143
3693	6	3737	143
3486	4	2769	143
3737	6	3693	143
2047	14	88	143
203	14	88	143
2047	17	88	143
203	17	88	143
88	15	2047	143
88	15	203	143
2330	8	3486	143
733	30	603	143
1430	40	603	143
3486	8	2392	143
2769	37	1740	143
603	13	2769	143
922	20	1704	143
3621	32	88	143
1379	1	2489	143
2351	8	733	143
3486	3	88	143
3486	8	2933	143
2392	33	603	143
88	3	3486	143
461	34	603	143
2769	1	2323	143
2330	8	2290	143
3486	8	603	143
2330	8	2323	143
2330	8	603	143
2323	13	2330	143
2442	8	2290	143
2442	8	603	143
2442	8	2323	143
2323	13	2442	143
2442	8	2290	143
2442	8	603	143
2442	8	2323	143
2769	1	3486	143
2323	13	2442	143
1379	1	2489	143
2848	12	603	143
539	1	3621	143
1430	25	1666	143
3334	9	3425	143
3425	9	3334	143
2442	8	2290	143
2442	8	603	143
2442	8	2323	143
2370	11	88	143
3486	8	2330	143
3684	1	2370	143
2409	9	2933	143
1379	9	2409	143
2933	9	2409	143
2409	24	1379	143
1379	24	2330	143
1379	24	85	143
3735	1	3486	143
2409	9	1379	143
2323	13	2442	143
2769	8	88	143
1450	9	2225	143
518	40	603	143
1379	6	3621	143
2933	7	88	143
2323	12	603	143
3486	8	88	143
1379	9	390	143
390	9	1379	143
2047	14	88	143
203	14	88	143
88	15	2047	143
3486	42	2351	143
603	66	3300	143
88	8	603	143
748	118	88	143
280	30	603	143
88	71	603	143
3630	21	88	143
2047	14	2330	143
2330	15	2047	143
100	108	1345	143
88	15	203	143
1379	6	203	143
2442	23	603	143
1349	1	88	143
2047	6	1379	143
232	13	603	143
3486	8	88	143
3486	9	1571	143
1571	9	3486	143
2538	14	88	143
88	15	2538	143
2047	37	88	143
2047	6	203	143
203	6	2047	143
203	37	88	143
2047	37	203	143
203	37	2047	143
1379	6	2047	143
1349	1	405	143
203	6	1379	143
3621	6	1379	143
3584	1	405	143
969	1	3129	143
532	14	88	143
88	15	532	143
3693	14	88	143
2047	14	88	143
203	14	88	143
88	15	3693	143
88	15	203	143
1430	21	232	143
518	9	2225	143
2225	9	1450	143
2351	8	733	143
733	13	3486	143
603	21	1282	143
518	40	603	143
3425	9	3334	143
709	1	1760	143
2225	9	518	143
1450	25	2489	143
88	15	2047	143
2330	8	603	143
1430	40	603	143
2933	21	1379	143
3214	21	3630	143
3486	8	2330	143
2933	1	2330	143
2933	1	2330	143
2225	1	895	143
3334	9	3425	143
3129	7	1282	143
1450	9	3486	143
3486	9	1450	143
1450	94	3486	143
1430	25	1666	143
3735	1	1687	143
2163	1	2330	143
922	20	1704	143
3443	111	603	143
88	9	2047	143
2330	8	3486	144
3486	8	2330	144
533	24	88	144
603	13	2351	144
2769	31	2330	144
3694	24	88	144
2392	24	3486	144
2769	24	3486	144
2392	31	2330	144
3486	8	3630	144
3630	21	88	144
3630	8	3486	144
2769	8	3486	144
3630	8	2769	144
3486	8	2769	144
603	2	3637	144
2225	44	1450	144
300	26	88	144
692	7	603	144
2769	8	3630	144
603	20	1447	144
1938	14	88	144
1938	14	88	144
603	20	1447	144
3313	21	1938	144
88	15	1938	144
3313	1	1938	144
3313	21	1938	144
88	15	1938	144
100	108	1345	144
2811	1	2409	144
2811	23	603	144
603	13	2769	144
2769	8	88	144
3486	4	2769	144
3486	8	2769	144
2769	1	2290	144
2290	30	88	144
2290	30	2933	144
2933	30	2290	144
1571	9	3486	144
3486	9	1571	144
3693	14	88	144
2047	14	88	144
88	15	2538	144
88	15	3693	144
2047	37	88	144
88	15	203	144
2933	1	3486	144
3486	8	88	144
2933	20	3486	144
2225	1	1430	144
2163	1	1430	144
969	1	3129	144
3486	9	1571	144
2225	2	3637	144
84	46	3057	144
3057	46	84	144
2351	75	2848	144
2538	14	88	144
2047	6	1379	144
1571	9	3486	144
203	6	1379	144
2047	6	203	144
2330	26	603	144
88	15	2047	144
2769	4	88	144
203	6	2047	144
203	37	88	144
203	37	2047	144
1379	6	2047	144
1379	6	203	144
1379	6	3621	144
3621	6	1379	144
1687	30	603	144
2769	8	603	144
2769	8	88	144
2047	37	203	144
603	18	88	144
2047	14	88	144
203	14	88	144
88	15	2047	144
88	15	203	144
2047	64	88	144
2047	14	88	144
88	15	2047	144
203	14	88	144
88	15	3693	144
3693	14	88	144
2351	8	603	144
1430	9	1441	144
1430	9	327	144
1938	14	88	144
3416	19	895	144
603	20	1282	144
2047	9	203	144
203	9	2047	144
2047	14	88	144
203	14	88	144
88	15	2047	144
88	15	203	144
2933	8	88	144
2933	23	603	144
2933	23	603	144
1441	14	88	144
88	15	1441	144
1441	38	88	144
2225	78	3637	144
3129	1	88	144
2225	1	518	144
3486	80	1282	144
3486	8	88	144
3313	21	1938	144
603	2	1379	144
84	46	3735	144
300	26	88	144
3374	1	1938	144
3129	38	88	144
603	44	1282	144
2330	8	733	144
88	15	329	144
3675	1	3129	144
2217	1	1938	144
3675	1	1282	144
1360	1	2144	144
3735	1	3486	144
329	14	88	144
3735	46	84	144
2351	14	88	144
88	15	2351	144
3732	9	1430	144
1430	9	3732	144
2769	4	88	144
327	37	1282	144
327	32	1282	144
84	46	3057	144
603	13	2351	144
2163	1	1430	144
3313	21	1938	144
88	15	1938	144
1430	9	327	144
1430	24	327	144
327	9	1430	144
327	38	88	144
2163	1	1430	144
2933	1	3486	144
3486	8	88	144
1430	24	327	144
327	9	1430	144
327	38	88	144
1430	14	1282	144
1282	15	1430	144
1379	63	2420	144
1430	25	2489	144
470	24	1430	144
3313	1	1938	144
3675	1	88	144
1938	14	88	144
2163	1	3129	144
88	15	1938	144
1938	38	88	144
2217	9	1450	144
969	1	3129	144
2163	1	88	144
1938	38	88	144
3313	21	1938	144
1687	13	2933	144
603	18	88	144
88	9	2047	144
2330	26	603	144
1450	9	2217	144
2163	1	88	144
1430	9	1575	144
2628	23	3291	144
3057	46	84	144
2047	89	88	144
2933	1	3486	144
3486	8	88	144
300	26	88	144
3313	21	1938	144
1575	38	88	144
3486	8	88	145
2067	2	88	145
3486	80	1282	145
88	15	2886	145
1282	36	3486	145
3486	51	1801	145
1743	69	603	145
2886	14	88	145
88	8	603	145
3486	12	603	145
88	8	1687	145
3735	46	84	145
3732	9	1430	145
2225	1	2983	145
2163	1	748	145
2163	1	3486	145
603	2	1379	145
3735	1	3486	145
84	46	3735	145
2351	14	88	145
88	15	2351	145
3129	38	88	145
2351	8	1687	145
2769	4	3486	145
2746	1	3486	145
1430	9	3732	145
2933	8	603	145
603	44	1282	145
3129	9	2314	145
88	25	3486	145
1082	1	88	145
2314	9	3129	145
2217	1	1938	145
3675	1	1282	145
3675	1	3129	145
3486	1	2303	145
1344	17	88	145
1082	1	2323	145
1082	1	3550	145
1082	1	789	145
88	15	1938	145
1082	1	3486	145
3584	1	88	145
345	1	88	145
3584	1	88	145
1082	127	2330	145
603	2	3637	145
3129	2	3637	145
3129	1	88	145
1938	14	88	145
2392	22	2225	145
3443	32	405	145
3374	1	1938	145
733	13	603	145
1082	127	2933	145
2067	2	88	145
1430	72	603	145
748	7	2811	145
1584	2	3637	145
1082	44	2933	145
1450	40	603	145
88	8	3486	145
539	14	88	145
88	15	539	145
324	14	88	145
88	15	324	145
1379	40	2933	145
329	9	3042	145
3042	9	329	145
1379	69	88	145
1430	72	603	145
3675	1	3129	145
1599	21	1282	145
88	15	2886	145
2603	1	88	145
2886	14	88	145
603	2	1379	145
2163	1	3486	145
2163	1	748	145
1379	1	3486	145
3675	1	1282	145
1599	7	1282	145
2225	1	1282	145
2225	1	2983	145
2067	73	1282	145
603	78	3637	145
2442	11	88	145
2538	14	88	145
88	15	2538	145
2570	14	88	145
88	15	2570	145
2330	8	733	145
2019	21	1599	145
2217	1	2019	145
603	13	1447	145
1447	8	603	145
2933	23	3443	145
1282	95	88	145
2933	1	3486	145
2409	20	1704	145
1704	13	2330	145
2330	8	1704	145
37	78	3637	145
3486	8	2933	145
2769	4	3486	145
2225	21	603	145
2225	21	3443	145
2933	23	603	145
3732	1	1430	145
2933	23	603	145
203	9	2330	146
2746	1	3486	146
3486	51	1801	146
2409	1	2392	146
603	2	1379	146
88	25	3486	146
3486	46	335	146
3486	1	2134	146
1743	1	88	146
1743	69	733	146
603	66	3300	146
603	13	2351	146
539	14	88	146
88	15	539	146
3486	8	88	146
3735	1	3486	146
2163	1	986	146
2248	13	2290	146
2171	1	3500	146
88	44	1282	146
2442	8	2428	146
2351	8	603	146
371	9	1379	146
2330	9	2047	146
335	46	3486	146
1358	24	3486	146
3486	1	2303	146
2047	9	2330	146
203	9	2047	146
2047	9	203	146
1935	14	88	146
2933	8	603	146
88	15	1935	146
203	14	88	146
1430	38	2067	146
1379	9	371	146
2047	14	88	146
2330	9	203	146
88	15	2047	146
88	15	203	146
3486	1	2303	146
1584	21	518	146
1450	32	2225	146
2008	23	1358	146
1358	44	1177	146
3732	1	1430	146
1282	97	603	146
3426	52	603	146
1430	7	1345	146
2163	1	2323	146
2290	13	2442	146
1743	69	603	146
1743	69	232	146
2538	14	88	146
2769	9	3572	146
3572	9	2769	146
2372	8	2848	146
603	13	88	146
922	25	603	146
603	13	88	146
2330	8	733	146
88	8	603	146
2330	8	733	146
452	40	603	146
1584	9	2489	146
2489	9	1584	146
2225	1	1450	146
452	40	88	146
603	13	2134	146
88	23	603	146
2330	8	603	146
2442	8	603	146
733	13	2330	146
88	15	2538	146
2489	1	1450	146
3129	16	603	146
733	13	88	146
1360	7	603	146
2933	8	3486	146
603	20	1379	146
1379	22	603	146
986	1	2863	146
3621	7	1936	146
312	9	3426	146
3500	8	2330	146
2330	8	3500	146
1379	27	603	146
603	2	3637	146
2442	8	2290	146
603	13	88	146
2171	1	3500	146
2225	2	3637	146
2351	8	3486	146
2330	8	603	146
2442	122	2848	146
603	13	2391	146
2330	8	2290	146
3735	1	3486	146
1584	9	2489	147
2330	8	2323	147
1549	17	3105	147
2372	8	2848	147
1687	13	2933	147
2933	8	2323	147
1563	14	88	147
270	0	3630	147
3630	14	88	147
1379	1	3486	147
2330	100	3486	147
1379	1	2330	147
88	15	3630	147
2225	1	1450	147
2489	1	1450	147
2134	8	2442	147
2489	9	1584	147
3735	1	2330	147
88	15	1563	147
3735	1	733	147
2933	8	3486	147
3486	8	88	147
2392	22	2225	147
603	13	88	147
3486	8	2933	147
2933	8	3486	147
603	13	88	147
3486	8	2933	147
2330	8	733	147
733	13	2330	147
692	1	470	147
88	8	603	147
922	25	603	147
2489	6	603	147
603	6	2489	147
692	7	500	147
2161	1	3486	147
2442	8	2134	147
2933	8	3486	147
603	7	88	147
1379	1	3486	147
2442	8	2134	147
1599	34	603	147
3042	1	1282	147
88	8	733	147
3042	1	3486	147
1785	16	603	147
603	20	692	147
603	20	371	147
3735	1	3486	147
2351	8	733	147
704	7	1282	147
3000	16	603	147
3000	7	603	147
1379	1	3486	147
2330	100	3486	147
1379	1	2330	147
1379	1	3486	147
3735	1	733	147
2323	13	2330	147
1599	1	88	147
2134	8	2442	147
3735	1	2330	147
1379	1	3486	147
603	2	3630	147
194	1	1282	147
3662	1	1804	147
3486	8	2933	147
2489	1	85	147
2489	65	1282	147
1379	27	3486	147
1379	22	3486	147
2933	8	3486	147
603	13	88	147
3486	8	2933	147
194	1	3609	147
3735	1	2330	147
1379	1	3486	147
2330	100	3486	147
1379	1	2330	147
2933	8	3486	147
270	0	3630	147
3129	1	88	148
3129	2	3637	148
733	13	88	148
88	15	1938	148
1938	14	88	148
3584	1	88	148
345	1	88	148
1082	127	2330	148
1082	127	2933	148
332	121	88	148
3486	8	2933	148
2933	8	3486	148
3584	1	88	148
2933	8	3486	148
2933	1	922	148
2330	8	3486	148
3486	8	2330	148
2442	23	2163	148
2589	1	1652	148
88	23	1652	148
2248	0	88	148
229	1	2019	148
229	21	1430	148
1584	2	1430	148
2225	66	1430	148
1743	69	603	148
2409	1	3486	148
1743	69	232	148
1743	17	3486	148
352	18	2330	148
603	20	692	148
250	0	2933	148
3426	52	603	148
1082	1	789	148
3486	75	88	148
250	0	2769	148
3486	8	88	148
1082	1	3486	148
1082	1	88	148
1082	1	2323	148
1082	1	3550	148
603	7	88	148
603	20	371	148
2330	8	2323	148
1599	1	88	148
1599	34	603	148
2351	17	603	148
2323	13	2330	148
3042	1	1282	148
3042	1	3486	148
603	13	2323	148
1282	17	603	148
2933	23	2323	148
2933	1	2323	148
2933	1	2323	148
2769	4	3486	148
2933	1	2323	148
2442	23	2323	148
2677	23	2290	148
2330	23	2290	148
352	0	88	148
3486	8	2933	148
603	2	3637	148
250	0	2933	148
1711	9	1379	148
1711	9	3129	148
3486	8	2933	148
2392	11	88	148
250	18	2330	148
3486	1	88	148
2811	1	2330	148
232	13	88	148
2933	1	2863	148
1082	1	2863	148
603	70	3486	148
603	21	3486	148
603	70	3486	148
3129	38	88	148
1997	20	603	148
603	25	2442	148
2933	1	2863	148
1938	14	88	148
2933	1	2323	148
2933	1	2323	148
2933	23	2323	148
280	13	956	148
922	1	2330	148
2442	23	2290	148
2330	23	2290	148
2677	23	2290	148
2442	23	2323	148
88	15	1938	148
1379	1	2330	148
2163	1	2933	148
3129	9	1711	148
909	1	2769	148
3129	9	1379	148
1379	9	1711	148
1379	9	3129	148
2769	4	3486	148
1379	1	2933	148
1282	17	603	148
2351	17	603	148
2290	13	603	148
603	13	2290	148
603	13	2769	148
2409	1	2330	148
2330	70	2323	148
603	13	2442	148
2323	13	1282	148
2323	13	2769	148
250	0	88	148
3486	8	2933	148
2933	30	603	148
1282	8	2323	148
2933	8	3486	148
3486	8	2933	148
3486	8	2330	148
3486	8	2933	148
2330	8	3486	148
2409	1	3486	148
2933	1	922	148
2248	0	88	148
229	21	1430	148
2769	8	2323	148
2933	8	3486	148
3313	21	3486	149
2933	1	3486	149
603	7	3630	149
1719	1	2933	149
3486	8	2933	149
3313	34	3486	149
500	9	1379	149
1379	1	2933	149
3426	1	2769	149
2275	50	88	149
2275	1	88	149
2933	1	3486	149
3313	25	3042	149
3486	8	2330	149
1938	14	88	149
3426	1	2351	149
613	30	539	149
3486	8	2769	149
3426	19	603	149
3426	52	1430	149
3630	8	603	149
3630	8	3486	149
1551	52	1430	149
2351	8	88	149
85	1	3486	149
3486	26	88	149
603	25	2442	149
88	15	1938	149
1713	1	2769	149
3129	38	88	149
3486	8	2351	149
2067	1	3129	149
2409	1	922	149
2769	8	3486	149
2330	48	603	149
3486	8	2351	149
3486	1	2330	149
88	23	3486	149
603	21	3486	149
3486	8	2351	149
2351	22	3486	149
2351	27	3486	149
3735	1	84	149
603	70	3486	149
3486	8	2351	149
1282	48	603	149
2933	1	2351	149
2933	1	2863	149
3486	43	88	149
2769	8	2330	149
2769	8	2323	149
2330	8	2323	149
1082	1	2863	149
1740	1	2351	149
2409	19	2769	149
2769	8	603	149
2409	1	2323	149
2769	8	2330	149
2769	8	2323	149
2330	8	2323	149
88	65	377	149
377	65	88	149
603	70	3486	149
2409	1	2323	149
327	9	1441	149
1719	1	2933	149
3697	7	2769	149
2933	1	3486	149
2794	9	327	149
1441	9	2794	149
327	9	2794	149
3486	26	2392	149
3486	8	88	149
1379	1	2442	149
3486	8	88	149
2933	49	603	149
2933	8	3486	149
3486	8	2933	149
88	1	2351	149
2933	23	3550	149
1441	9	327	149
2225	78	3637	149
3313	21	3486	149
1590	9	2225	149
603	7	3630	149
1379	7	3623	149
3623	9	345	149
345	9	3623	149
2933	1	3486	149
3313	34	3486	149
1379	1	2933	149
2163	1	2933	149
2163	1	2863	149
2225	9	1590	149
3313	25	3042	149
1379	9	500	149
1551	1	85	149
3486	8	2330	149
2677	33	2863	149
85	1	3486	149
2603	9	708	149
2330	8	3486	149
708	9	2603	149
3426	1	1760	149
2290	13	2330	149
2330	8	3486	149
85	1	3486	149
2933	1	2351	149
1082	1	2863	149
1282	48	603	149
3486	8	2351	149
2330	9	771	149
771	9	2330	149
603	38	88	149
88	23	3486	149
2330	48	603	149
3486	26	88	149
2794	9	1441	149
3486	8	2933	149
2409	1	922	149
2351	8	88	149
3486	24	1993	149
3735	1	717	149
717	13	603	149
3486	8	2351	149
2351	22	3486	149
2351	27	3486	149
3735	1	84	149
2163	1	2330	149
2933	1	2330	149
2391	8	2323	150
2677	33	2863	150
3415	1	2863	150
2323	13	686	150
2323	13	2391	150
686	13	2323	150
410	38	377	150
3735	46	84	150
84	46	3735	150
3486	8	2409	150
88	1	3486	150
2481	75	2330	150
2769	1	88	150
2769	4	88	150
2933	23	603	150
84	46	3685	150
3685	46	84	150
3735	1	2933	150
603	37	3486	150
2769	4	88	150
2769	1	3486	150
3630	14	88	150
2769	14	88	150
88	15	3630	150
88	15	2769	150
3486	0	2933	150
3486	1	2351	150
250	1	88	150
2290	75	88	150
2769	1	3486	150
3630	14	88	150
1379	1	2442	150
88	15	3630	150
2332	38	1258	150
270	0	2392	150
270	0	3486	150
250	0	603	150
250	0	1003	150
1430	54	2019	150
3486	8	687	150
211	1	2332	150
687	13	3486	150
603	25	686	150
250	0	88	150
88	15	2769	150
3486	8	88	150
3486	8	88	150
1867	1	377	150
3486	47	88	150
2392	11	88	150
2146	46	201	150
201	46	2146	150
608	2	3637	150
2409	1	88	150
3486	8	603	150
2330	49	3486	150
2163	1	2863	150
2769	8	603	150
2354	50	88	150
3486	75	88	150
3735	1	3486	150
2933	8	88	150
2769	14	88	150
1430	153	1936	150
2933	23	603	150
2019	1	3500	150
314	14	88	150
2225	7	603	150
2354	50	88	150
2225	7	1282	150
3572	9	767	150
767	9	3572	150
1938	14	88	150
603	24	1938	150
88	15	1938	150
1938	40	603	150
1282	120	603	150
3751	1	2489	150
2163	1	2330	150
603	13	3486	150
986	7	2863	150
603	115	1360	150
3415	20	2863	150
1938	25	603	150
88	38	603	150
603	25	686	150
603	13	2351	150
603	13	2330	150
3486	18	2351	150
3486	8	88	150
371	22	1936	150
3486	8	2848	150
3486	8	88	150
88	1	2769	150
603	7	1360	150
603	154	1282	150
2163	1	2933	150
3486	8	603	150
3630	36	88	150
3486	8	2409	150
2933	23	603	150
660	21	2848	150
603	21	1282	150
352	0	603	150
1803	8	2857	150
603	40	661	150
603	21	1803	150
2769	24	2933	150
2330	24	2933	150
2933	103	88	150
2933	74	603	150
3058	1	3486	150
3313	7	1584	150
88	15	314	150
2933	8	3486	150
3500	8	2848	150
2933	1	3486	150
3675	1	1584	150
88	1	3486	150
3735	1	2933	150
3685	46	84	150
3486	8	2351	150
3675	7	2225	150
84	46	3685	150
250	0	88	150
3486	25	603	150
2323	13	603	150
603	13	2323	150
1740	27	3486	150
1220	24	1010	150
3486	0	2933	150
2392	14	88	151
2699	1	88	151
2769	4	88	151
2290	75	88	151
2019	78	3637	151
371	22	1936	151
1938	40	603	151
88	15	1938	151
603	24	1938	151
1938	14	88	151
1687	13	603	151
1282	120	603	151
2392	8	88	151
2392	8	603	151
410	38	377	151
1735	10	88	151
2933	23	2265	151
1549	1	3105	151
3486	1	2699	151
143	19	603	151
211	1	377	151
1880	1	377	151
1379	1	2330	151
87	46	1379	151
1379	46	87	151
2330	75	88	151
1344	17	88	151
88	15	2392	151
2391	14	88	151
84	46	3735	151
143	19	603	151
3042	1	1687	151
3486	18	2351	151
3486	1	2330	151
603	13	2351	151
603	13	2330	151
3486	8	88	151
2769	4	88	151
2699	1	88	151
2769	4	88	151
2323	75	88	151
2351	31	2330	151
2699	1	88	151
2323	75	88	151
1867	1	377	151
3735	27	2409	151
3735	46	84	151
3415	20	2863	151
2351	8	603	151
2933	8	603	151
88	1	2848	151
3630	36	88	151
603	115	1360	151
1938	25	603	151
603	154	1282	151
3730	14	88	151
88	15	3730	151
88	15	2391	151
88	1	2323	151
3500	8	88	151
2933	49	88	151
1379	9	1094	151
1282	38	232	151
3623	24	2933	151
2769	1	3486	151
3630	38	1571	151
1430	38	1571	151
2019	32	603	151
1584	22	603	151
2933	23	2265	151
1094	9	1379	151
1379	9	1094	151
2769	9	2489	151
1094	9	345	151
345	9	1094	151
1094	1	1282	151
3611	24	88	151
1094	111	88	151
3623	1	1687	151
3129	38	1397	151
2769	1	3486	151
345	66	603	151
345	66	1411	151
280	30	603	151
2489	9	2769	151
603	21	3550	151
2409	1	2933	151
2933	8	603	151
3486	13	88	151
603	21	3550	151
2351	8	603	151
3630	4	2848	151
1379	1	1094	151
2769	4	3486	151
2442	8	733	151
733	13	2442	151
88	22	3129	151
603	78	3637	151
1094	9	1379	151
1094	17	1282	151
3611	9	88	151
3611	24	88	151
2019	78	3637	151
789	1	2330	151
2439	1	143	151
3630	4	143	151
2323	1	3486	151
2933	8	603	151
88	9	3611	151
2351	23	603	151
1379	46	87	151
87	46	1379	151
1379	1	2330	151
1379	1	1687	151
1379	1	2442	151
3735	46	84	151
2330	75	88	151
3735	27	2409	151
3486	1	2330	151
3500	8	88	151
88	1	2848	151
84	46	3735	151
3486	8	88	152
1430	143	2323	152
1430	21	3486	152
1360	110	603	152
1430	21	3486	152
1430	21	3486	152
830	46	1430	152
88	6	2323	152
1430	46	830	152
37	78	3637	152
603	38	88	152
1997	155	332	152
2323	6	88	152
97	46	3735	152
3486	49	88	152
352	44	88	152
250	30	88	152
1430	7	603	152
2163	1	1282	152
2323	22	1430	152
1430	7	733	152
733	30	88	152
1430	70	717	152
1430	46	830	152
830	46	1430	152
1430	14	88	152
88	15	1430	152
250	0	88	152
1997	78	332	152
3735	46	97	152
2769	8	2323	152
3374	1	2848	152
1997	128	332	152
2217	1	2848	152
2769	4	88	152
1430	38	3486	152
3374	1	2351	152
88	1	1430	152
232	13	2442	152
1430	1	533	152
1282	8	3486	152
692	1	470	152
692	7	500	152
2769	4	2330	152
2769	4	737	152
3486	8	1282	152
2248	30	88	152
2442	8	232	152
2489	1	2330	152
986	7	2863	152
420	60	1969	152
603	13	2933	152
603	13	2330	152
2769	1	3486	152
3426	9	1094	152
1760	37	1282	152
1094	9	3426	152
1430	7	3486	152
1430	25	3486	152
2351	8	603	152
2323	13	1282	152
2323	13	2769	152
37	1	1430	152
1282	8	2323	152
2351	74	88	152
2323	13	1282	152
1430	25	3486	152
1282	8	2323	152
603	7	1360	152
603	7	1360	152
2939	8	610	152
2323	13	1282	152
2323	13	2769	152
1282	8	2323	152
2769	8	2323	152
2933	23	2265	152
3486	8	2933	152
2933	8	3486	152
1450	38	603	152
2442	23	603	152
2769	8	2323	152
1430	21	603	152
1430	21	603	152
1430	70	733	152
1430	7	3486	152
469	1	88	152
603	78	1430	152
603	21	1430	152
1430	7	603	152
2442	8	232	152
3019	1	1450	152
3674	1	1450	152
2351	23	1704	152
969	1	2933	152
969	1	2933	152
1430	7	603	152
1430	7	3486	152
88	23	2933	152
1430	7	3486	152
956	6	733	152
1430	70	733	152
2217	70	2323	152
1803	8	2857	152
3630	24	1803	152
469	7	603	152
469	1	88	152
1430	7	3486	152
1430	25	3486	152
1360	110	603	152
1760	21	1094	152
603	2	3637	152
2217	1	2848	152
2688	1	2848	152
1177	21	1803	152
2933	30	603	152
3374	1	2351	152
733	6	956	152
603	38	88	152
2323	6	1360	152
1360	6	2323	152
2248	30	88	152
2323	13	2769	152
3735	1	3486	152
1430	7	603	152
603	13	2330	152
603	13	2933	152
1430	1	533	152
232	13	2442	152
1430	1	88	152
3006	1	2225	153
37	21	88	153
3006	1	1430	153
2323	13	2330	153
603	65	88	153
603	82	1430	153
88	65	603	153
3630	24	1704	153
603	21	3550	153
2330	8	2323	153
88	15	2392	153
3623	24	2933	153
2769	31	2330	153
1704	13	2330	153
2330	8	1704	153
3486	13	88	153
2933	8	603	153
3623	1	1687	153
88	23	2307	153
3486	8	88	153
2442	8	352	153
1430	66	603	153
352	13	2442	153
3630	31	2330	153
2442	8	352	153
3674	1	1450	153
3486	8	2442	153
1430	66	603	153
2442	8	352	153
3019	1	1450	153
3609	38	88	153
1258	69	377	153
3129	38	1397	153
3598	24	88	153
603	21	1430	153
1154	38	3129	153
2351	8	3486	153
2351	8	603	153
2769	24	1704	153
116	1	2863	153
88	23	2933	153
